objId,ra,dec,mag,sed_name,redshift
614404784149512220,52.8788841,-27.5968408,28.4460437,agnSED/agn.spec.gz,0.89
614404784149513244,52.8789604,-27.5966763,28.0279781,agnSED/agn.spec.gz,0.89
614420719933956124,52.8863618,-27.5940471,26.4878007,agnSED/agn.spec.gz,0.91
614420719933957148,52.8865856,-27.5940415,27.3324412,agnSED/agn.spec.gz,0.91
614461903411839004,52.8939395,-27.602478,32.5560088,agnSED/agn.spec.gz,3.29
614461903411840028,52.8935579,-27.6021288,30.0607162,agnSED/agn.spec.gz,3.29
614551138091712540,52.8606792,-27.6050511,25.5620925,agnSED/agn.spec.gz,4.07
614551138091713564,52.8608166,-27.6049521,27.4261833,agnSED/agn.spec.gz,4.07
614411208776196124,52.8743572,-27.6300021,26.7419756,agnSED/agn.spec.gz,0.91
614411208776197148,52.874581,-27.6299966,27.9741209,agnSED/agn.spec.gz,0.91
614486691362152476,52.8821983,-27.6206604,28.5898972,agnSED/agn.spec.gz,3.14
614486691362153500,52.8821135,-27.6204991,30.447031,agnSED/agn.spec.gz,3.14
614577712497864732,52.9981323,-27.6127205,23.7771426,agnSED/agn.spec.gz,1.86
614577712497865756,52.9979863,-27.613144,25.4673631,agnSED/agn.spec.gz,1.86
614555607635529756,52.9804357,-27.595942,25.3924709,agnSED/agn.spec.gz,3.32
614555607635530780,52.9800211,-27.5956132,26.1513943,agnSED/agn.spec.gz,3.32
614476910858588188,53.0011213,-27.5938631,21.3236582,agnSED/agn.spec.gz,1.15
614476910858589212,53.0013427,-27.5936192,23.5966009,agnSED/agn.spec.gz,1.15
614487992517910556,52.9872493,-27.5830357,28.0130759,agnSED/agn.spec.gz,4.21
614487992517911580,52.987134,-27.5829558,28.5897581,agnSED/agn.spec.gz,4.21
614487992517912604,52.9873304,-27.5828914,28.7829822,agnSED/agn.spec.gz,4.21
614487992517913628,52.9871862,-27.5827908,28.1202038,agnSED/agn.spec.gz,4.21
614435727576793116,52.9927138,-27.5861262,21.8567895,agnSED/agn.spec.gz,2.92
614435727576794140,52.9927798,-27.5857238,20.0751436,agnSED/agn.spec.gz,2.92
614403289569378332,52.9530224,-27.6173361,23.4018128,agnSED/agn.spec.gz,0.48
614403289569379356,52.9525389,-27.6169461,24.9384468,agnSED/agn.spec.gz,0.48
614403789803823132,52.9484573,-27.6295988,25.5596187,agnSED/agn.spec.gz,0.66
614403789803824156,52.9487224,-27.6294769,24.9866061,agnSED/agn.spec.gz,0.66
614407651820277788,52.9699231,-27.511634,27.1672261,agnSED/agn.spec.gz,1.76
614407651820278812,52.9698695,-27.5112257,28.3375762,agnSED/agn.spec.gz,1.76
614455298449076252,52.986627,-27.503836,26.7484185,agnSED/agn.spec.gz,1.19
614455298449077276,52.9867785,-27.5035028,29.0385656,agnSED/agn.spec.gz,1.19
614549454083502108,52.987095,-27.4915553,31.3371749,agnSED/agn.spec.gz,4.49
614549454083503132,52.9868641,-27.4915113,32.6529729,agnSED/agn.spec.gz,4.49
614549454083504156,52.9870479,-27.4913968,31.8916687,agnSED/agn.spec.gz,4.49
614549454083505180,52.987049,-27.4916313,31.4641026,agnSED/agn.spec.gz,4.49
614437887365636124,52.9490273,-27.5234243,27.5524225,agnSED/agn.spec.gz,0.91
614437887365637148,52.9492511,-27.5234187,28.6989493,agnSED/agn.spec.gz,0.91
614476908779896860,52.940286,-27.5425535,26.0845221,agnSED/agn.spec.gz,1.18
614476908779897884,52.9403133,-27.5420249,25.7151074,agnSED/agn.spec.gz,1.18
614540124478324764,52.9462368,-27.5389174,27.5729507,agnSED/agn.spec.gz,1.49
614540124478325788,52.945813,-27.5385906,27.7105285,agnSED/agn.spec.gz,1.49
614540124478326812,52.9465321,-27.5383566,28.8009786,agnSED/agn.spec.gz,1.49
614540124478327836,52.9459105,-27.5380835,27.6512951,agnSED/agn.spec.gz,1.49
614563796605640732,52.9961437,-27.5547244,26.3095522,agnSED/agn.spec.gz,2.34
614563796605641756,52.9958472,-27.5546213,27.1193192,agnSED/agn.spec.gz,2.34
614448303813152796,53.0031572,-27.5329508,26.2199913,agnSED/agn.spec.gz,1.6
614448303813153820,53.0031109,-27.5327095,28.7101894,agnSED/agn.spec.gz,1.6
614402076365324316,52.9723353,-27.5495486,25.1385513,agnSED/agn.spec.gz,0.62
614402076365325340,52.9723645,-27.5493161,25.7594318,agnSED/agn.spec.gz,0.62
614409529499054108,52.989882,-27.5172796,29.468614,agnSED/agn.spec.gz,1.92
614409529499055132,52.9903696,-27.5169932,28.4562543,agnSED/agn.spec.gz,1.92
614476780196139036,52.9893958,-27.5248721,25.6889664,agnSED/agn.spec.gz,1.14
614476780196140060,52.9897032,-27.5248599,26.3209115,agnSED/agn.spec.gz,1.14
614565098815688732,52.9771233,-27.584385,27.8804161,agnSED/agn.spec.gz,1.96
614565098815689756,52.9769934,-27.5842825,27.6841999,agnSED/agn.spec.gz,1.96
614465112689045532,52.9811511,-27.5723539,29.2431882,agnSED/agn.spec.gz,1.18
614465112689046556,52.9813338,-27.5723295,27.4387649,agnSED/agn.spec.gz,1.18
614544977203548188,52.9132434,-27.5653642,26.273435,agnSED/agn.spec.gz,1.15
614544977203549212,52.9134648,-27.5651204,28.1685162,agnSED/agn.spec.gz,1.15
614470307065126940,52.9362313,-27.5656539,30.6693594,agnSED/agn.spec.gz,3.03
614470307065127964,52.9359154,-27.565548,30.5364792,agnSED/agn.spec.gz,3.03
614470307065128988,52.9359234,-27.5653681,29.4365096,agnSED/agn.spec.gz,3.03
614470307065130012,52.9361016,-27.5653501,30.4701138,agnSED/agn.spec.gz,3.03
614578310648840220,52.9429162,-27.5691287,27.2737903,agnSED/agn.spec.gz,2.09
614578310648841244,52.9427765,-27.5690429,27.6557978,agnSED/agn.spec.gz,2.09
614578185943212060,52.928284,-27.5773594,30.227552,agnSED/agn.spec.gz,4.39
614578185943213084,52.9278876,-27.5770525,29.9639082,agnSED/agn.spec.gz,4.39
614411686410657820,52.9419343,-27.6134411,28.6748634,agnSED/agn.spec.gz,2.57
614411686410658844,52.9421245,-27.6131924,30.4258104,agnSED/agn.spec.gz,2.57
614560614728171548,52.9389086,-27.6126112,27.765798,agnSED/agn.spec.gz,2.5
614560614728172572,52.9381354,-27.6123584,27.0342701,agnSED/agn.spec.gz,2.5
614464202455277596,52.9294321,-27.6119234,25.7791416,agnSED/agn.spec.gz,1.37
614464202455278620,52.9294109,-27.6114106,28.4722052,agnSED/agn.spec.gz,1.37
614578453679923228,52.9376178,-27.5839282,28.8307345,agnSED/agn.spec.gz,3.37
614578453679924252,52.9377284,-27.5841887,30.922113,agnSED/agn.spec.gz,3.37
614403076332998684,53.1946304,-27.6127564,28.7815819,agnSED/agn.spec.gz,1.65
614403076332999708,53.1944987,-27.6130186,30.5888582,agnSED/agn.spec.gz,1.65
614403688089698332,53.1893726,-27.6232693,22.0952462,agnSED/agn.spec.gz,0.48
614403688089699356,53.1888891,-27.6228793,24.4772183,agnSED/agn.spec.gz,0.48
614452050310234140,53.1988229,-27.6159207,30.1647586,agnSED/agn.spec.gz,2.5
614452050310235164,53.1988603,-27.6157129,29.9525265,agnSED/agn.spec.gz,2.5
614498547386712092,53.1905972,-27.6298024,23.4237413,agnSED/agn.spec.gz,2.54
614498547386713116,53.1906296,-27.6294042,22.9558957,agnSED/agn.spec.gz,2.54
614476948994052124,53.1795917,-27.5877367,24.88169,agnSED/agn.spec.gz,1.24
614476948994053148,53.1794467,-27.5874388,24.2991069,agnSED/agn.spec.gz,1.24
614423687732543516,53.1858526,-27.5875466,32.0352396,agnSED/agn.spec.gz,1.57
614423687732544540,53.1858289,-27.5872061,30.1085243,agnSED/agn.spec.gz,1.57
614578266000838684,53.1873354,-27.583355,28.0674391,agnSED/agn.spec.gz,1.65
614578266000839708,53.1872036,-27.5836172,30.563878,agnSED/agn.spec.gz,1.65
614413952512024604,53.1858897,-27.5905886,27.6915386,agnSED/agn.spec.gz,0.74
614413952512025628,53.1853132,-27.590059,26.0641383,agnSED/agn.spec.gz,0.74
614424978914480156,53.1395982,-27.6391937,27.6907968,agnSED/agn.spec.gz,0.87
614424978914481180,53.1399272,-27.6390783,28.8899818,agnSED/agn.spec.gz,0.87
614409433848733724,53.2057476,-27.4841386,28.0985642,agnSED/agn.spec.gz,1.89
614409433848734748,53.2057294,-27.4843296,29.6356759,agnSED/agn.spec.gz,1.89
614403279083954204,53.2066348,-27.5233713,25.3264576,agnSED/agn.spec.gz,0.55
614403279083955228,53.2064609,-27.523281,25.0767368,agnSED/agn.spec.gz,0.55
614463895715983388,53.1659125,-27.52272,29.5676592,agnSED/agn.spec.gz,1.36
614463895715984412,53.1656518,-27.523446,27.0032837,agnSED/agn.spec.gz,1.36
614501366408249372,53.0159783,-27.6412402,30.5330635,agnSED/agn.spec.gz,3.41
614501366408250396,53.0157415,-27.6411863,31.1012786,agnSED/agn.spec.gz,3.41
614501366408251420,53.0158846,-27.6414448,30.572665,agnSED/agn.spec.gz,3.41
614501366408252444,53.0157117,-27.6414261,30.359012,agnSED/agn.spec.gz,3.41
614406975038746652,53.0305039,-27.6435832,30.157119,agnSED/agn.spec.gz,1.73
614406975038747676,53.030323,-27.6434955,31.5755266,agnSED/agn.spec.gz,1.73
614437793629601820,53.0376127,-27.6423601,30.0112059,agnSED/agn.spec.gz,3.32
614437793629602844,53.0378754,-27.6421189,31.4766307,agnSED/agn.spec.gz,3.32
614545411237953564,53.085361,-27.6432124,30.715792,agnSED/agn.spec.gz,4.22
614545411237954588,53.0853826,-27.6429181,31.7401899,agnSED/agn.spec.gz,4.22
614445408871223324,53.0916761,-27.6410366,29.3753147,agnSED/agn.spec.gz,3.51
614445408871224348,53.0920073,-27.6408635,28.5601773,agnSED/agn.spec.gz,3.51
614420833825468444,53.0963197,-27.614144,26.6547551,agnSED/agn.spec.gz,1.92
614420833825469468,53.0965099,-27.6140057,27.143129,agnSED/agn.spec.gz,1.92
614420833825470492,53.0961794,-27.6139774,26.777852,agnSED/agn.spec.gz,1.92
614420833825471516,53.0963403,-27.6138044,26.9002275,agnSED/agn.spec.gz,1.92
614475026647318556,53.0913438,-27.6255372,25.6908309,agnSED/agn.spec.gz,1.35
614475026647319580,53.0908043,-27.6253673,26.1230663,agnSED/agn.spec.gz,1.35
614424386396676124,53.0986256,-27.5678734,25.9754601,agnSED/agn.spec.gz,0.91
614424386396677148,53.0988494,-27.5678678,27.1474396,agnSED/agn.spec.gz,0.91
614433246005940252,53.0988592,-27.5668291,24.5751099,agnSED/agn.spec.gz,1.71
614433246005941276,53.0989464,-27.5670033,25.2152751,agnSED/agn.spec.gz,1.71
614425698450530332,53.0652523,-27.5954286,30.0571401,agnSED/agn.spec.gz,2.52
614425698450531356,53.0651678,-27.595236,28.0356491,agnSED/agn.spec.gz,2.52
614427851725021212,53.0907479,-27.6111806,28.8585736,agnSED/agn.spec.gz,1.26
614427851725022236,53.0900757,-27.6112333,32.029454,agnSED/agn.spec.gz,1.26
614441771009376284,53.058483,-27.6080033,29.2576723,agnSED/agn.spec.gz,0.9
614441771009377308,53.0584286,-27.6077875,29.3466311,agnSED/agn.spec.gz,0.9
614417180643745820,53.0603627,-27.630529,28.5181357,agnSED/agn.spec.gz,1.81
614417180643746844,53.0605659,-27.630344,26.9452104,agnSED/agn.spec.gz,1.81
614418375713017884,53.1101058,-27.5593944,21.8991247,agnSED/agn.spec.gz,1.3
614418375713018908,53.1103587,-27.5593979,21.2027081,agnSED/agn.spec.gz,1.3
614418375713019932,53.1103297,-27.5592031,21.2620728,agnSED/agn.spec.gz,1.3
614418375713020956,53.1101298,-27.5591514,21.1798793,agnSED/agn.spec.gz,1.3
614458574172794908,53.1374662,-27.5589014,19.7317301,agnSED/agn.spec.gz,0.86
614458574172795932,53.1368578,-27.5588177,19.2840782,agnSED/agn.spec.gz,0.86
614458574172796956,53.1373558,-27.5584214,17.6199368,agnSED/agn.spec.gz,0.86
614458574172797980,53.1374462,-27.5584582,17.4853578,agnSED/agn.spec.gz,0.86
614429712456036380,53.1281284,-27.5629124,24.7867958,agnSED/agn.spec.gz,0.82
614429712456037404,53.1282633,-27.562964,26.6229577,agnSED/agn.spec.gz,0.82
614574652869214236,53.1081816,-27.6293093,27.6520945,agnSED/agn.spec.gz,1.89
614574652869215260,53.1082459,-27.6291468,24.3805278,agnSED/agn.spec.gz,1.89
614481577627263004,53.1201471,-27.6065794,27.5609866,agnSED/agn.spec.gz,2.77
614481577627264028,53.1205331,-27.6063964,27.3931468,agnSED/agn.spec.gz,2.77
614481577627265052,53.1199585,-27.6063339,27.0575124,agnSED/agn.spec.gz,2.77
614481577627266076,53.1201938,-27.6060982,28.0173363,agnSED/agn.spec.gz,2.77
614401355940356124,53.0243857,-27.6235267,25.6168945,agnSED/agn.spec.gz,0.91
614401355940357148,53.0246094,-27.6235212,26.6910618,agnSED/agn.spec.gz,0.91
614409946502909980,53.0207931,-27.6174978,31.4015391,agnSED/agn.spec.gz,1.72
614409946502911004,53.0211048,-27.6172242,31.9552516,agnSED/agn.spec.gz,1.72
614409946502912028,53.020752,-27.6170934,30.341482,agnSED/agn.spec.gz,1.72
614409946502913052,53.0208151,-27.6170171,30.0795499,agnSED/agn.spec.gz,1.72
614430592368664604,53.091042,-27.5658449,26.6748599,agnSED/agn.spec.gz,0.74
614430592368665628,53.0904656,-27.5653152,24.6554915,agnSED/agn.spec.gz,0.74
614418247599177756,53.077708,-27.5583306,27.6509079,agnSED/agn.spec.gz,1.06
614418247599178780,53.0775027,-27.5583439,29.110566,agnSED/agn.spec.gz,1.06
614577041358741532,53.0721197,-27.5815279,28.9075213,agnSED/agn.spec.gz,2.01
614577041358742556,53.071785,-27.5814548,27.9709061,agnSED/agn.spec.gz,2.01
614454845964754972,53.0633442,-27.5845841,24.7756813,agnSED/agn.spec.gz,1.85
614454845964755996,53.0634799,-27.5844579,24.7929879,agnSED/agn.spec.gz,1.85
614454845964757020,53.0631259,-27.5843319,26.7323252,agnSED/agn.spec.gz,1.85
614454845964758044,53.0634731,-27.5841894,25.4557379,agnSED/agn.spec.gz,1.85
614532378951839772,53.0666708,-27.5829195,28.2796066,agnSED/agn.spec.gz,1.16
614532378951840796,53.0658179,-27.5823687,26.9821316,agnSED/agn.spec.gz,1.16
614525977405788188,53.0610357,-27.5894256,22.2188872,agnSED/agn.spec.gz,1.15
614525977405789212,53.0612571,-27.5891818,24.5102961,agnSED/agn.spec.gz,1.15
614509388534865948,53.0796836,-27.5655601,28.8055723,agnSED/agn.spec.gz,2.26
614509388534866972,53.079367,-27.5646356,27.4245201,agnSED/agn.spec.gz,2.26
614419565949095964,53.0149351,-27.5617374,23.2288208,agnSED/agn.spec.gz,1.6
614419565949096988,53.0153384,-27.5616417,25.126153,agnSED/agn.spec.gz,1.6
614436065620434972,53.0403572,-27.6007852,27.6083425,agnSED/agn.spec.gz,1.85
614436065620435996,53.0404929,-27.600659,27.7210607,agnSED/agn.spec.gz,1.85
614436065620437020,53.0401389,-27.600533,29.276169,agnSED/agn.spec.gz,1.85
614436065620438044,53.0404861,-27.6003905,28.0668336,agnSED/agn.spec.gz,1.85
614578298074415132,53.0413802,-27.595286,28.3789133,agnSED/agn.spec.gz,4.68
614578298074416156,53.0415163,-27.5954128,27.9975491,agnSED/agn.spec.gz,4.68
614426460048519196,53.0456675,-27.5869541,26.9755249,agnSED/agn.spec.gz,1.04
614426460048520220,53.0459155,-27.5869264,27.0002186,agnSED/agn.spec.gz,1.04
614544080889049116,53.1983004,-27.4772374,28.9228464,agnSED/agn.spec.gz,4.42
614544080889050140,53.1981669,-27.4771112,27.2425987,agnSED/agn.spec.gz,4.42
614544080889051164,53.1983432,-27.4770422,28.0385866,agnSED/agn.spec.gz,4.42
614544080889052188,53.1981521,-27.477171,27.0983502,agnSED/agn.spec.gz,4.42
614437746044944412,53.1626143,-27.5094941,28.1517813,agnSED/agn.spec.gz,3.19
614437746044945436,53.1631666,-27.5093677,28.5743765,agnSED/agn.spec.gz,3.19
614437746044946460,53.1629347,-27.5088683,28.198135,agnSED/agn.spec.gz,3.19
614437746044947484,53.1625457,-27.5091084,27.9992103,agnSED/agn.spec.gz,3.19
614408532276867100,53.1700298,-27.493664,26.0550246,agnSED/agn.spec.gz,1.15
614408532276868124,53.1699838,-27.4934176,27.7366707,agnSED/agn.spec.gz,1.15
614578445694423068,53.1113916,-27.4820745,30.6078932,agnSED/agn.spec.gz,5.49
614578445694424092,53.1119636,-27.4820958,30.1644697,agnSED/agn.spec.gz,5.49
614578445694425116,53.111431,-27.4814437,31.1630118,agnSED/agn.spec.gz,5.49
614578445694426140,53.1120609,-27.4815631,30.2450329,agnSED/agn.spec.gz,5.49
614578320324591644,53.1221005,-27.4731687,23.9695494,agnSED/agn.spec.gz,2.59
614578320324592668,53.1224999,-27.4728383,26.1587939,agnSED/agn.spec.gz,2.59
614409240924340252,53.1134499,-27.4778774,26.8955103,agnSED/agn.spec.gz,0.8
614409240924341276,53.1136475,-27.4775996,28.6071614,agnSED/agn.spec.gz,0.8
614456031047938076,53.142498,-27.5203199,29.8576422,agnSED/agn.spec.gz,4.13
614456031047939100,53.1417469,-27.5200509,27.7828798,agnSED/agn.spec.gz,4.13
614577821177147420,53.1160157,-27.5073369,26.1296025,agnSED/agn.spec.gz,4.57
614577821177148444,53.1162791,-27.5073314,24.9347544,agnSED/agn.spec.gz,4.57
614577821177149468,53.1159715,-27.506953,25.9367551,agnSED/agn.spec.gz,4.57
614577821177150492,53.1163038,-27.50718,25.2959756,agnSED/agn.spec.gz,4.57
614578119620128796,53.1479876,-27.5125659,30.3211805,agnSED/agn.spec.gz,4.52
614578119620129820,53.1475262,-27.512302,30.5382489,agnSED/agn.spec.gz,4.52
614578119620130844,53.1482887,-27.5122044,30.1865164,agnSED/agn.spec.gz,4.52
614578119620131868,53.1479348,-27.5118648,30.5756643,agnSED/agn.spec.gz,4.52
614407911066116124,53.1366348,-27.5106997,21.7071557,agnSED/agn.spec.gz,0.91
614407911066117148,53.1368586,-27.5106941,22.8999056,agnSED/agn.spec.gz,0.91
614525361718702108,53.0211816,-27.470487,33.7776063,agnSED/agn.spec.gz,4.49
614525361718703132,53.0209507,-27.4704431,34.5934563,agnSED/agn.spec.gz,4.49
614525361718704156,53.0211345,-27.4703286,34.619453,agnSED/agn.spec.gz,4.49
614525361718705180,53.0211356,-27.4705631,33.944713,agnSED/agn.spec.gz,4.49
614559991400165404,53.0390524,-27.5204507,20.8766099,agnSED/agn.spec.gz,2.02
614559991400166428,53.0388132,-27.5205855,23.4298666,agnSED/agn.spec.gz,2.02
614578421414952988,53.0635488,-27.4816943,29.4839529,agnSED/agn.spec.gz,3.85
614578421414954012,53.0635373,-27.4814555,31.0554852,agnSED/agn.spec.gz,3.85
614412741090377756,53.0812496,-27.4910452,25.6907129,agnSED/agn.spec.gz,1.06
614412741090378780,53.0810442,-27.4910585,27.8390663,agnSED/agn.spec.gz,1.06
614401576018223132,53.0515444,-27.5001026,26.3945815,agnSED/agn.spec.gz,0.66
614401576018224156,53.0518094,-27.4999806,26.1881375,agnSED/agn.spec.gz,0.66
614403957934452764,53.0721173,-27.5033472,26.5151159,agnSED/agn.spec.gz,0.61
